file,class,method,variable,usage
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-service/src/main/java/order/service/OrderServiceImpl.java,order.service.OrderServiceImpl,getAllOrders/1[order.service.HttpHeaders],orderRepository,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-auth-service/src/main/java/auth/controller/UserController.java,auth.controller.UserController,getAllUser/1[auth.controller.HttpHeaders],logger,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-auth-service/src/main/java/auth/controller/UserController.java,auth.controller.UserController,getAllUser/1[auth.controller.HttpHeaders],userService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-auth-service/src/main/java/auth/controller/UserController.java,auth.controller.UserController,"deleteUserById/2[java.lang.String,auth.controller.HttpHeaders]",logger,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-auth-service/src/main/java/auth/controller/UserController.java,auth.controller.UserController,"deleteUserById/2[java.lang.String,auth.controller.HttpHeaders]",userService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-auth-service/src/main/java/auth/controller/UserController.java,auth.controller.UserController,"getToken/2[auth.dto.BasicAuthDto,auth.controller.HttpHeaders]",tokenService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-auth-service/src/main/java/auth/controller/UserController.java,auth.controller.UserController,"getToken/2[auth.dto.BasicAuthDto,auth.controller.HttpHeaders]",logger,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,"createConfig/2[config.entity.Config,config.controller.HttpHeaders]",configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,"createConfig/2[config.entity.Config,config.controller.HttpHeaders]",logger,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,queryAll/1[config.controller.HttpHeaders],configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,queryAll/1[config.controller.HttpHeaders],logger,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,"retrieve/2[java.lang.String,config.controller.HttpHeaders]",configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,"retrieve/2[java.lang.String,config.controller.HttpHeaders]",logger,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,"deleteConfig/2[java.lang.String,config.controller.HttpHeaders]",configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,"deleteConfig/2[java.lang.String,config.controller.HttpHeaders]",logger,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,"updateConfig/2[config.entity.Config,config.controller.HttpHeaders]",configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/controller/ConfigController.java,config.controller.ConfigController,"updateConfig/2[config.entity.Config,config.controller.HttpHeaders]",logger,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/antn/SleuthAnnotationUtils.java,org.myproject.ms.monitoring.antn.SleuthAnnotationUtils,"findAnnotation/2[java.lang.reflect.Method,java.lang.Class<T>]",log,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$MyCallable,"MyCallable/5[travel.service.TripInfo,java.lang.String,java.lang.String,travel.entity.Trip,travel.service.HttpHeaders]",startPlaceName,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$MyCallable,"MyCallable/5[travel.service.TripInfo,java.lang.String,java.lang.String,travel.entity.Trip,travel.service.HttpHeaders]",headers,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$MyCallable,"MyCallable/5[travel.service.TripInfo,java.lang.String,java.lang.String,travel.entity.Trip,travel.service.HttpHeaders]",tempTrip,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$MyCallable,"MyCallable/5[travel.service.TripInfo,java.lang.String,java.lang.String,travel.entity.Trip,travel.service.HttpHeaders]",endPlaceName,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$MyCallable,"MyCallable/5[travel.service.TripInfo,java.lang.String,java.lang.String,travel.entity.Trip,travel.service.HttpHeaders]",info,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$MyCallable,call/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$MyCallable,call/0,tempTrip,7
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$MyCallable,call/0,info,5
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Gender.java,edu.fudan.common.entity.Gender,getCode/0,code,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Gender.java,edu.fudan.common.entity.Gender,getName/0,name,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Gender.java,edu.fudan.common.entity.Gender,"Gender/2[int,java.lang.String]",code,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Gender.java,edu.fudan.common.entity.Gender,"Gender/2[int,java.lang.String]",name,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Gender.java,edu.fudan.common.entity.Gender,getNameByCode/1[int],code,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/spl/SProps.java,org.myproject.ms.monitoring.spl.SProps,getPercentage/0,percentage,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/spl/SProps.java,org.myproject.ms.monitoring.spl.SProps,setPercentage/1[float],percentage,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testDistributeSeat1/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testDistributeSeat1/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testDistributeSeat1/0,seatServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testGetLeftTicketOfInterval/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testGetLeftTicketOfInterval/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testGetLeftTicketOfInterval/0,seatServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testGetLeftTicketOfInterva2/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testGetLeftTicketOfInterva2/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testGetLeftTicketOfInterva2/0,seatServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testDistributeSeat2/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testDistributeSeat2/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/service/SeatServiceImplTest.java,seat.service.SeatServiceImplTest,testDistributeSeat2/0,seatServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel2-service/src/main/java/travel2/config/SecurityConfig.java,travel2.config.SecurityConfig,configure/1[travel2.config.HttpSecurity],trips,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel2-service/src/main/java/travel2/config/SecurityConfig.java,travel2.config.SecurityConfig,configure/1[travel2.config.HttpSecurity],admin,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,testAddMoney/0,driver,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,"login/3[WebDriver,java.lang.String,java.lang.String]",driver,7
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,tearDown/0,driver,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,login/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,login/0,driver,4
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,testUserBalance/0,driver,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,setUp/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,setUp/0,driver,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,testInsidePayList/0,driver,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,testInsidePay/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceInsidePay.java,TestServiceInsidePay,testInsidePay/0,driver,7
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/LCTRun.java,org.myproject.ms.monitoring.instrument.async.LCTRun,"LCTRun/4[org.myproject.ms.monitoring.Chainer,org.myproject.ms.monitoring.ChainKeys,org.myproject.ms.monitoring.ItemNamer,java.lang.Runnable]",traceKeys,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/LCTRun.java,org.myproject.ms.monitoring.instrument.async.LCTRun,"LCTRun/5[org.myproject.ms.monitoring.Chainer,org.myproject.ms.monitoring.ChainKeys,org.myproject.ms.monitoring.ItemNamer,java.lang.Runnable,java.lang.String]",traceKeys,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/LCTRun.java,org.myproject.ms.monitoring.instrument.async.LCTRun,startSpan/0,ASYNC_COMPONENT,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/LCTRun.java,org.myproject.ms.monitoring.instrument.async.LCTRun,startSpan/0,traceKeys,2
